episode,global_step,elapsed_s,reward_raw,reward_smooth,fill_rate,stockout,cost_holding,cost_stockout,cost_ordering,cost_overflow,cost_service_penalty,cost_total,entropy,approx_kl,clip_frac,value_loss,explained_variance,lr_scale,ent_coef,eval_reward,eval_cost,eval_fill,eval_feasible
379,138335,823.5,-2195192.516531032,-1819696.3259210058,0.865551311888269,63411.379261016846,1035175.0104980469,634113.7945785522,142530.0,101381.71388602257,281991.99977111816,2195192.51873374,0.26885488001923813,0.000316281864702193,0.0016583894443771754,0.07889806175310361,0.7214658260345459,,0.006392,-1880204.0530212065,1706639.638783574,0.8975413187929115,
380,138700,824.4,-1659371.4580712107,-1819774.9548699558,0.8840237363542081,31076.071796417236,1116986.2001953125,310760.7169532776,86030.0,16979.90385746956,128614.61860275269,1659371.4396088123,0.26885488001923813,0.000316281864702193,0.0016583894443771754,0.07889806175310361,0.7214658260345459,,0.006392,-1880204.0530212065,1706639.638783574,0.8975413187929115,
381,139065,825.3,-1725843.8575617264,-1817920.2354864436,0.8982614295792664,41430.08238530159,1006718.0909423828,414300.8245162964,107745.0,34807.45363843441,162272.4884109497,1725843.8575080633,0.26885488001923813,0.000316281864702193,0.0016583894443771754,0.07889806175310361,0.7214658260345459,,0.006392,-1880204.0530212065,1706639.638783574,0.8975413187929115,
382,139430,832.9,-1782618.7380889258,-1816700.6534922563,0.905572047290146,40661.05414867401,1040570.4268798828,406610.5368499756,130830.0,72263.02942818403,132344.7442855835,1782618.737443626,0.23752293892596898,0.00040881047459008285,0.002360829136849038,0.03957447532172266,0.7593531608581543,,0.0062840000000000005,-1880204.0530212065,1706639.638783574,0.8975413187929115,
383,139795,834.1,-1761731.47214367,-1818826.8280398962,0.906984155609954,39758.320462703705,1043729.7032470703,397583.2052536011,128565.0,70430.9676887989,121422.59560394287,1761731.4717934132,0.23752293892596898,0.00040881047459008285,0.002360829136849038,0.03957447532172266,0.7593531608581543,,0.0062840000000000005,-1880204.0530212065,1706639.638783574,0.8975413187929115,
384,140160,835.6,-1710286.7709292602,-1816839.960557852,0.8947420959793548,38151.569375514984,1054571.7684326172,381515.69400787354,99525.0,35441.443089842796,139232.8683128357,1710286.7738431692,0.23752293892596898,0.00040881047459008285,0.002360829136849038,0.03957447532172266,0.7593531608581543,,0.0062840000000000005,-1880204.0530212065,1706639.638783574,0.8975413187929115,
385,140525,842.5,-1695511.9670976691,-1796998.4496688643,0.887672296928774,37229.21993970871,1052245.2514648438,372292.198387146,94680.0,28269.549438476562,148024.9709739685,1695511.9702644348,0.25589811684269653,0.000539969325999616,0.0031269809666187747,0.06806423353325379,0.7438739538192749,,0.006176,-1880204.0530212065,1706639.638783574,0.8975413187929115,
386,140890,843.3,-1795104.0611205364,-1803311.8270883604,0.9025204869875115,41994.17420578003,1032571.6414794922,419941.74071121216,131535.0,72868.78432500362,138186.89491271973,1795104.0614284277,0.25589811684269653,0.000539969325999616,0.0031269809666187747,0.06806423353325379,0.7438739538192749,,0.006176,-1880204.0530212065,1706639.638783574,0.8975413187929115,
387,141255,844.1,-2096144.8042542546,-1822764.9393607334,0.8729852382908645,60860.26620578766,1000128.8123779297,608602.6639404297,139820.0,92444.75678694248,255148.5703125,2096144.8034178019,0.25589811684269653,0.000539969325999616,0.0031269809666187747,0.06806423353325379,0.7438739538192749,,0.006176,-1880204.0530212065,1706639.638783574,0.8975413187929115,
388,141620,850.0,-1700905.7233643858,-1818516.5012270096,0.9050192426942109,40295.68126773834,1004046.4329833984,402956.8137512207,115675.0,47736.30709505081,130491.16934204102,1700905.723171711,0.2766884153610782,0.0004358755255739915,0.0016393828800095147,0.07647127432650641,0.7018148899078369,,0.0060680000000000005,-1880204.0530212065,1706639.638783574,0.8975413187929115,
389,141985,850.9,-1714250.275516367,-1813354.6470861682,0.8957847447416071,40504.40532398224,1021745.7943115234,405044.05488586426,103275.0,35404.80675077438,148780.6196784973,1714250.2756266594,0.2766884153610782,0.0004358755255739915,0.0016393828800095147,0.07647127432650641,0.7018148899078369,,0.0060680000000000005,-1880204.0530212065,1706639.638783574,0.8975413187929115,
390,142350,856.4,-1687077.1880364104,-1811403.3554425803,0.9061021553938802,39701.604962825775,1007794.2957763672,397016.04973602295,117235.0,46304.36068153381,118727.48475646973,1687077.1909503937,0.2528344908435094,0.0004893433618857863,0.002110531458464194,0.04307321027705544,0.7292699813842773,,0.0059960000000000005,-1880204.0530212065,1706639.638783574,0.8975413187929115,
391,142715,857.2,-1718684.3854494882,-1809647.0517475132,0.8876482873891938,35925.920679569244,1084361.2662353516,359259.2078323364,91870.0,28888.700981378555,154305.20515441895,1718684.3802034855,0.2528344908435094,0.0004893433618857863,0.002110531458464194,0.04307321027705544,0.7292699813842773,,0.0059960000000000005,-1880204.0530212065,1706639.638783574,0.8975413187929115,
392,143080,858.0,-1783660.603894903,-1810931.8001764505,0.9046132429172935,40996.178939819336,1050301.2802734375,409961.788772583,129130.0,68529.65401244164,125737.87786102295,1783660.600919485,0.2528344908435094,0.0004893433618857863,0.002110531458464194,0.04307321027705544,0.7292699813842773,,0.0059960000000000005,-1880204.0530212065,1706639.638783574,0.8975413187929115,
393,143445,863.6,-1748974.040711192,-1807561.7766222216,0.9063401720361565,39383.11472034454,1036804.2248535156,393831.1453323364,119635.0,65281.59131479263,133422.07589530945,1748974.0373959541,0.2499320271768068,0.0002723704222884599,0.0013615123021545035,0.05579473450779915,0.7446273565292358,,0.005888,-1880204.0530212065,1706639.638783574,0.8975413187929115,
394,143810,864.3,-2096486.526471925,-1811718.722619757,0.8739385831974227,60064.23114109039,1007647.4503173828,600642.3077774048,137345.0,96503.4077425003,254348.3606262207,2096486.5264635086,0.2499320271768068,0.0002723704222884599,0.0013615123021545035,0.05579473450779915,0.7446273565292358,,0.005888,-1880204.0530212065,1706639.638783574,0.8975413187929115,
395,144175,865.1,-1748745.3711161339,-1811645.1190957506,0.9090318873116645,38806.72396850586,1041419.6784667969,388067.2404022217,127815.0,72959.91461229324,118483.54147338867,1748745.3749547005,0.2499320271768068,0.0002723704222884599,0.0013615123021545035,0.05579473450779915,0.7446273565292358,,0.005888,-1880204.0530212065,1706639.638783574,0.8975413187929115,
396,144540,870.7,-1691477.866207867,-1810045.5172140934,0.9042700886342567,38236.63265752792,1022569.8768310547,382366.3284378052,105290.0,40496.928844332695,140754.7281074524,1691477.862220645,0.26187945353357417,0.000267546315530796,0.0011741236636513158,0.07120678936572451,0.7173259258270264,,0.00578,-1880204.0530212065,1706639.638783574,0.8975413187929115,
397,144905,871.5,-1717508.674255792,-1789740.586760524,0.9029563226846005,41824.46631145477,998796.7156982422,418244.66415405273,108700.0,42293.31805562973,149473.97318267822,1717508.6710906029,0.26187945353357417,0.000267546315530796,0.0011741236636513158,0.07120678936572451,0.7173259258270264,,0.00578,-1880204.0530212065,1706639.638783574,0.8975413187929115,
398,145270,872.4,-1770554.711920764,-1790006.5506371756,0.9061982637404488,40380.24043369293,1040941.5750732422,403802.4076080322,128525.0,72028.33596372604,125257.3949584961,1770554.7136034966,0.26187945353357417,0.000267546315530796,0.0011741236636513158,0.07120678936572451,0.7173259258270264,,0.00578,-1880204.0530212065,1706639.638783574,0.8975413187929115,
399,145635,878.4,-1771268.2044893184,-1768810.33503509,0.9013087456148648,43152.75097990036,1020858.10546875,431527.5108098984,130220.0,63973.08071613312,124689.5076789856,1771268.204673767,0.25474016486029877,0.0004941144440492376,0.002511810836088108,0.06053208133303806,0.7200080752372742,,0.005672,-1880204.0530212065,1706639.638783574,0.8975413187929115,
400,146000,880.7,-2087251.7475084187,-1790204.3495069507,0.8747845566914448,58561.76025009155,1034039.8920898438,585617.6036605835,136910.0,87794.43091225624,242889.81559753418,2087251.7422602177,0.25474016486029877,0.0004941144440492376,0.002511810836088108,0.06053208133303806,0.7200080752372742,,0.005672,-1891467.8798815939,1720047.3423008323,0.8968643391300556,True
401,146365,881.6,-1718068.7313837751,-1789815.593198053,0.9001338007508528,40667.61352443695,1010171.666015625,406676.13484573364,103985.0,48243.28317832947,148992.6498260498,1718068.733865738,0.25474016486029877,0.0004941144440492376,0.002511810836088108,0.06053208133303806,0.7200080752372742,,0.005672,-1891467.8798815939,1720047.3423008323,0.8968643391300556,
402,146730,887.3,-1815896.279603048,-1791479.4702737588,0.9036101123756073,41592.52567958832,1053265.6416015625,415925.2574043274,128570.0,80398.81077635288,137736.56686401367,1815896.2766462564,0.26532751674714844,0.000318543540599517,0.0017668071553711535,0.08260841246106122,0.7073836326599121,,0.0055639999999999995,-1891467.8798815939,1720047.3423008323,0.8968643391300556,
403,147095,888.1,-1668446.5592811075,-1786815.2246306308,0.9049672613303664,36849.41958284378,1022798.6314697266,368494.1947402954,101100.0,38706.00550484657,137347.7264251709,1668446.5581400394,0.26532751674714844,0.000318543540599517,0.0017668071553711535,0.08260841246106122,0.7073836326599121,,0.0055639999999999995,-1891467.8798815939,1720047.3423008323,0.8968643391300556,
404,147460,893.8,-1862161.3927199645,-1794408.9557201657,0.8886263531344173,50123.59839820862,1016358.9158935547,501235.98000335693,130065.0,60326.16534662247,154175.32627487183,1862161.387518406,0.25368951339470713,0.0004425647128204889,0.0018053556743421052,0.07802818264616163,0.7261679768562317,,0.0054919999999999995,-1891467.8798815939,1720047.3423008323,0.8968643391300556,
405,147825,894.8,-1726553.5386969054,-1795961.034300128,0.9017325491650156,39551.76455402374,1034535.1307373047,395517.6470108032,101955.0,45997.74520623684,148548.01461410522,1726553.53756845,0.25368951339470713,0.0004425647128204889,0.0018053556743421052,0.07802818264616163,0.7261679768562317,,0.0054919999999999995,-1891467.8798815939,1720047.3423008323,0.8968643391300556,
406,148190,895.5,-1723391.8698701418,-1792375.424737608,0.9100607067962655,38012.21269750595,1040480.158203125,380122.12744140625,113710.0,63056.06759548187,126023.51474285126,1723391.8679828644,0.25368951339470713,0.0004425647128204889,0.0018053556743421052,0.07802818264616163,0.7261679768562317,,0.0054919999999999995,-1891467.8798815939,1720047.3423008323,0.8968643391300556,
407,148555,901.5,-1737547.8149321303,-1774445.5752715017,0.91163694293482,37200.847024440765,1052242.7891845703,372008.4694137573,117580.0,76972.46888387203,118744.09035491943,1737547.817837119,0.23843450491365634,0.0003020433535455499,0.0015403346011513158,0.04666770955449656,0.7152314186096191,,0.005384,-1891467.8798815939,1720047.3423008323,0.8968643391300556,
408,148920,902.3,-1694172.3096299383,-1774108.9045847792,0.916292974327528,35228.77141046524,1049583.8018798828,352287.7144584656,118105.0,69200.17431175709,104995.61544799805,1694172.3060981035,0.23843450491365634,0.0003020433535455499,0.0015403346011513158,0.04666770955449656,0.7152314186096191,,0.005384,-1891467.8798815939,1720047.3423008323,0.8968643391300556,
409,149285,902.9,-1764116.7179030858,-1776602.2267041155,0.9109095357316137,38303.019664764404,1064501.310180664,383030.19818878174,125745.0,74024.75301837921,116815.4631729126,1764116.7245607376,0.23843450491365634,0.0003020433535455499,0.0015403346011513158,0.04666770955449656,0.7152314186096191,,0.005384,-1891467.8798815939,1720047.3423008323,0.8968643391300556,
410,149650,908.3,-2040306.70888494,-1794263.7027465422,0.8811587402463974,56713.42597961426,1027622.6579589844,567134.262588501,133870.0,99002.00174045563,212677.78450012207,2040306.706788063,0.2566748445755557,0.0003932631993130168,0.0018259684224367927,0.07629814361663241,0.6913005113601685,,0.005276000000000001,-1891467.8798815939,1720047.3423008323,0.8968643391300556,
411,150015,909.2,-2075397.9750264976,-1812099.3822253924,0.8819444052790046,56606.47711277008,1038074.6301269531,566064.7699356079,134630.0,98302.05690526962,238326.51511764526,2075397.972085476,0.2566748445755557,0.0003932631993130168,0.0018259684224367927,0.07629814361663241,0.6913005113601685,,0.005276000000000001,-1891467.8798815939,1720047.3423008323,0.8968643391300556,
412,150380,909.9,-1697778.2275350075,-1807805.2634073975,0.9101868709704763,39047.24579000473,1021185.4951171875,390472.46043014526,106815.0,52946.995440363884,126358.28006744385,1697778.2310551405,0.2566748445755557,0.0003932631993130168,0.0018259684224367927,0.07629814361663241,0.6913005113601685,,0.005276000000000001,-1891467.8798815939,1720047.3423008323,0.8968643391300556,
413,150745,915.4,-2053363.4037796198,-1823024.7315608193,0.8797424189301138,57048.63311100006,1034380.7552490234,570486.3346214294,130555.0,102927.92687141895,215013.39199829102,2053363.4087401628,0.2546941245857038,0.00041917924432996906,0.0016193055239694474,0.07346635370662338,0.6960145235061646,,0.005168000000000001,-1891467.8798815939,1720047.3423008323,0.8968643391300556,
414,151110,916.2,-1733080.2864873945,-1804854.4195615924,0.913060404559707,36637.47573328018,1070331.6840820312,366374.756521225,117615.0,78783.66566991806,99975.1784362793,1733080.2847094536,0.2546941245857038,0.00041917924432996906,0.0016193055239694474,0.07346635370662338,0.6960145235061646,,0.005168000000000001,-1891467.8798815939,1720047.3423008323,0.8968643391300556,
415,151475,916.9,-1787454.5215094867,-1806789.87708126,0.9130969728862921,36816.38053369522,1074221.779296875,368163.8058319092,120450.0,89126.54216742516,135492.39415740967,1787454.521453619,0.2546941245857038,0.00041917924432996906,0.0016193055239694474,0.07346635370662338,0.6960145235061646,,0.005168000000000001,-1891467.8798815939,1720047.3423008323,0.8968643391300556,
416,151840,922.7,-1742303.8967075504,-1809331.1786062443,0.9095974917433339,38232.12476682663,1057151.5155029297,382321.2489128113,119765.0,72194.22250294685,110871.91429138184,1742303.9012100697,0.2599089812291296,0.0002921848405860242,0.0015304297741845641,0.08182448442829282,0.6961607336997986,,0.005060000000000001,-1891467.8798815939,1720047.3423008323,0.8968643391300556,
417,152205,923.6,-2086064.5716934395,-1827758.9734781268,0.876614244044678,58600.70754766464,1027980.0002441406,586007.0702590942,129980.0,110471.41966950893,231626.075340271,2086064.5655130148,0.2599089812291296,0.0002921848405860242,0.0015304297741845641,0.08182448442829282,0.6961607336997986,,0.005060000000000001,-1891467.8798815939,1720047.3423008323,0.8968643391300556,
418,152570,924.5,-1716709.6996753067,-1825066.722865854,0.9055174635975244,40765.151708602905,1018397.8854980469,407651.5199279785,106490.0,57595.51333832741,126574.78447341919,1716709.703237772,0.2599089812291296,0.0002921848405860242,0.0015304297741845641,0.08182448442829282,0.6961607336997986,,0.005060000000000001,-1891467.8798815939,1720047.3423008323,0.8968643391300556,
419,152935,930.3,-1687046.5475712228,-1820855.640019949,0.8907929838400155,33571.9840798378,1110311.883178711,335719.8433456421,83330.0,30573.61494231224,127111.20227050781,1687046.543737173,0.24640123565730296,0.0004910048885090203,0.0020610073176947864,0.07825469549157117,0.7068519592285156,,0.0049520000000000015,-1891467.8798815939,1720047.3423008323,0.8968643391300556,
420,153300,931.0,-2024027.0169900248,-1817694.4034940295,0.8778758038231795,57912.270820617676,1012822.7088623047,579122.7070922852,128010.0,103444.66615974903,200626.93077087402,2024027.012885213,0.24640123565730296,0.0004910048885090203,0.0020610073176947864,0.07825469549157117,0.7068519592285156,,0.0049520000000000015,-1891467.8798815939,1720047.3423008323,0.8968643391300556,
421,153665,936.9,-1775399.6252866203,-1820560.9481891717,0.9070842935830374,39670.82543325424,1061343.7233886719,396708.25274658203,119135.0,83956.54198884964,114256.10710144043,1775399.625225544,0.22756473778894074,0.0001933820727380838,0.001086586400082237,0.07127017184699837,0.7290303707122803,,0.004880000000000001,-1891467.8798815939,1720047.3423008323,0.8968643391300556,
422,154030,937.7,-1700836.1336839062,-1814807.9408932147,0.9044167906121213,38586.94162988663,1040591.5965576172,385869.41659259796,97730.0,51085.68585109711,125559.43787765503,1700836.1368789673,0.22756473778894074,0.0001933820727380838,0.001086586400082237,0.07127017184699837,0.7290303707122803,,0.004880000000000001,-1891467.8798815939,1720047.3423008323,0.8968643391300556,
423,154395,938.5,-1748158.4273233355,-1818793.5342953256,0.9091079998833609,39233.259174346924,1039123.7144775391,392332.5955810547,121520.0,77501.37335467339,117680.74478912354,1748158.4282023907,0.22756473778894074,0.0001933820727380838,0.001086586400082237,0.07127017184699837,0.7290303707122803,,0.004880000000000001,-1891467.8798815939,1720047.3423008323,0.8968643391300556,
424,154760,943.6,-1715822.8622969198,-1811476.6077741734,0.8972317842718514,36499.05672979355,1070432.76171875,364990.56774902344,90000.0,45076.2349627018,145323.29499816895,1715822.8594286442,0.21930260172015742,0.0002176718057135555,0.0005616305174235573,0.06436293341807629,0.7641550302505493,,0.004772,-1891467.8798815939,1720047.3423008323,0.8968643391300556,
425,155125,945.9,-1815154.6941670724,-1815906.6655476815,0.905166943846586,40823.82884597778,1067118.2990722656,408238.28701782227,119785.0,95132.90497112274,124880.20532226562,1815154.6963834763,0.21930260172015742,0.0002176718057135555,0.0005616305174235573,0.06436293341807629,0.7641550302505493,,0.004772,-1882969.929297586,1727573.9923948646,0.9002927570837682,True
426,155490,946.8,-2123598.700500683,-1835917.007079209,0.8742430533466282,59947.45617103577,1030531.5177001953,599474.5633163452,128025.0,124385.9298119545,241181.68740844727,2123598.6982369423,0.21930260172015742,0.0002176718057135555,0.0005616305174235573,0.06436293341807629,0.7641550302505493,,0.004772,-1882969.929297586,1727573.9923948646,0.9002927570837682,
427,155855,952.3,-1693644.556865969,-1833721.8441759008,0.9056348217652388,38234.5054564476,1041034.2062988281,382345.0557231903,97880.0,54991.57974886894,117393.71427154541,1693644.5560424328,0.23921483206121544,0.00014111769235712832,0.0005134448660292515,0.08380087180749367,0.7226207256317139,,0.004664000000000001,-1882969.929297586,1727573.9923948646,0.9002927570837682,
428,156220,953.0,-1697691.7738844561,-1833897.817388627,0.8965907026283848,35665.659844875336,1073737.361694336,356656.59897613525,88375.0,39249.483194589615,139673.32708358765,1697691.7709486485,0.23921483206121544,0.00014111769235712832,0.0005134448660292515,0.08380087180749367,0.7226207256317139,,0.004664000000000001,-1882969.929297586,1727573.9923948646,0.9002927570837682,
429,156585,953.7,-1763244.074296322,-1833854.1852082885,0.9081304161902382,38871.30708408356,1052409.914428711,388713.0725402832,116590.0,83950.79927420616,121580.28505706787,1763244.0713002682,0.23921483206121544,0.00014111769235712832,0.0005134448660292515,0.08380087180749367,0.7226207256317139,,0.004664000000000001,-1882969.929297586,1727573.9923948646,0.9002927570837682,
430,156950,958.5,-1695422.4667753845,-1816609.973102811,0.9036279195502115,39568.5451631546,1019270.5158691406,395685.45122909546,99460.0,51927.23526299,129079.26279449463,1695422.4651557207,0.21621091467769524,0.0001436315474644576,0.0008876867464814017,0.05738369806816703,0.7365976572036743,,0.004556000000000001,-1882969.929297586,1727573.9923948646,0.9002927570837682,
431,157315,959.1,-1763674.4678523436,-1801023.7977441035,0.9085198366151046,39025.163259506226,1059068.4022216797,390251.6315422058,119325.0,81939.00670957565,113090.4315109253,1763674.4719843864,0.21621091467769524,0.0001436315474644576,0.0008876867464814017,0.05738369806816703,0.7365976572036743,,0.004556000000000001,-1882969.929297586,1727573.9923948646,0.9002927570837682,
432,157680,959.7,-1743681.5135205737,-1803318.9620433818,0.9098756694390109,38907.84511947632,1032017.6787109375,389078.45093536377,123000.0,76656.90168726444,122928.48408508301,1743681.5154186487,0.21621091467769524,0.0001436315474644576,0.0008876867464814017,0.05738369806816703,0.7365976572036743,,0.004556000000000001,-1882969.929297586,1727573.9923948646,0.9002927570837682,
433,158045,964.5,-1709283.282295416,-1786114.9559691711,0.9036500216944442,37071.81035280228,1053952.7806396484,370718.1052970886,94905.0,51980.42907524109,137726.96817588806,1709283.2831878662,0.24020202477511607,0.0001816935802803767,0.0006796853577773282,0.07877902980697782,0.71294766664505,,0.0044480000000000006,-1882969.929297586,1727573.9923948646,0.9002927570837682,
434,158410,965.2,-1716159.4042832474,-1785268.911858964,0.9062057780639587,39904.6579284668,1024188.0330810547,399046.5779800415,106860.0,53540.21279990673,132524.5823059082,1716159.4061669111,0.24020202477511607,0.0001816935802803767,0.0006796853577773282,0.07877902980697782,0.71294766664505,,0.0044480000000000006,-1882969.929297586,1727573.9923948646,0.9002927570837682,
435,158775,970.6,-1710413.4345686515,-1781416.857511922,0.9089169363752657,38632.33493804932,1025131.0067138672,386323.35163116455,107925.0,60627.516440451145,130406.55984687805,1710413.434632361,0.21520669013261795,0.00017329301655129377,0.0007019042976408903,0.042560322112158724,0.7397704124450684,,0.0043760000000000005,-1882969.929297586,1727573.9923948646,0.9002927570837682,
436,159140,971.1,-1793648.9884004488,-1783984.1120965674,0.9081436287381425,39317.37444758415,1067951.861328125,393173.7404899597,119835.0,88848.58204555511,123839.80400848389,1793648.9878721237,0.21520669013261795,0.00017329301655129377,0.0007019042976408903,0.042560322112158724,0.7397704124450684,,0.0043760000000000005,-1882969.929297586,1727573.9923948646,0.9002927570837682,
437,159505,971.8,-1742562.156910184,-1766808.9913574043,0.9108515205864877,37504.67614078522,1053958.010131836,375046.76246643066,111405.0,77710.83623886108,124441.54516983032,1742562.154006958,0.21520669013261795,0.00017329301655129377,0.0007019042976408903,0.042560322112158724,0.7397704124450684,,0.0043760000000000005,-1882969.929297586,1727573.9923948646,0.9002927570837682,
438,159870,976.8,-1721276.6616823277,-1767037.3394577554,0.8974630910235537,38622.57750415802,1058040.966796875,386225.7744216919,93060.0,53713.61028957367,130236.30988311768,1721276.6613912582,0.22049158086117945,0.00011146302456740829,0.00021656772562556924,0.05480327643454075,0.7497750520706177,,0.004268000000000001,-1882969.929297586,1727573.9923948646,0.9002927570837682,
439,160235,977.4,-1699795.4988287536,-1767674.7870206318,0.9110288119131699,37776.81057691574,1035507.9161376953,377768.1045303345,106500.0,60698.706114292145,119320.77377319336,1699795.5005555153,0.22049158086117945,0.00011146302456740829,0.00021656772562556924,0.05480327643454075,0.7497750520706177,,0.004268000000000001,-1882969.929297586,1727573.9923948646,0.9002927570837682,
440,160600,978.0,-1632565.6653473661,-1748101.7194384993,0.8928608108156451,28216.284002780914,1152199.6571044922,282162.83696746826,77010.0,19884.58130645752,101308.58664894104,1632565.662027359,0.22049158086117945,0.00011146302456740829,0.00021656772562556924,0.05480327643454075,0.7497750520706177,,0.004268000000000001,-1882969.929297586,1727573.9923948646,0.9002927570837682,
441,160965,983.0,-1669680.9555798806,-1742815.7859531618,0.8970331170944496,30402.104813575745,1135996.820678711,304021.0472946167,81090.0,37639.146825790405,110933.94301223755,1669680.9578113556,0.19132309191321073,0.0001881864675995434,0.0006550571377278844,0.036124722688998044,0.7887915372848511,,0.0041600000000000005,-1882969.929297586,1727573.9923948646,0.9002927570837682,
442,161330,983.7,-1658748.8413216516,-1740711.4213350494,0.8923951456017037,29384.19561481476,1159340.1746826172,293841.9584655762,78410.0,26760.981652021408,100395.72236633301,1658748.8371665478,0.19132309191321073,0.0001881864675995434,0.0006550571377278844,0.036124722688998044,0.7887915372848511,,0.0041600000000000005,-1882969.929297586,1727573.9923948646,0.9002927570837682,
443,161695,984.3,-1679681.901922215,-1737287.5950649935,0.9028184708937906,34819.85033416748,1078811.1126708984,348198.5000152588,89995.0,45291.830505013466,117385.45473480225,1679681.897925973,0.19132309191321073,0.0001881864675995434,0.0006550571377278844,0.036124722688998044,0.7887915372848511,,0.0041600000000000005,-1882969.929297586,1727573.9923948646,0.9002927570837682,
444,162060,989.3,-1689914.1876962099,-1735992.1613349575,0.8972388128081912,34135.211161375046,1104674.0852050781,341352.11005210876,85960.0,37277.178580760956,120650.81285476685,1689914.1866927147,0.1752598289596407,0.00025941274419126687,0.001782601339647571,0.030652170951821302,0.8350650668144226,,0.004052,-1882969.929297586,1727573.9923948646,0.9002927570837682,
445,162425,990.0,-1725442.4649494586,-1731506.549874077,0.9059171280221314,40499.57165169716,1023383.5600585938,404995.7170009613,103590.0,60949.03909659386,132524.14483642578,1725442.4609925747,0.1752598289596407,0.00025941274419126687,0.001782601339647571,0.030652170951821302,0.8350650668144226,,0.004052,-1882969.929297586,1727573.9923948646,0.9002927570837682,
446,162790,990.7,-1712965.4806587212,-1710974.888881979,0.9104497479388848,37939.4866399765,1034102.0035400391,379394.8674468994,106975.0,65318.41180860996,127175.19324493408,1712965.4760404825,0.1752598289596407,0.00025941274419126687,0.001782601339647571,0.030652170951821302,0.8350650668144226,,0.004052,-1882969.929297586,1727573.9923948646,0.9002927570837682,
447,163155,995.7,-2115402.7501238137,-1732062.7985448712,0.8776992991325867,57179.85818004608,1066724.7934570312,571798.5843429565,129995.0,113784.17595434189,233100.2042541504,2115402.75800848,0.21089330864580055,0.00011423324198595335,0.00040770413646609276,0.040341352406693134,0.775657594203949,,0.003944,-1882969.929297586,1727573.9923948646,0.9002927570837682,
448,163520,996.4,-1777146.291803011,-1736035.5244407994,0.9088275600274159,39341.18136548996,1045069.5778808594,393411.8164405823,121200.0,89175.97807788849,128288.92136383057,1777146.2937631607,0.21089330864580055,0.00011423324198595335,0.00040770413646609276,0.040341352406693134,0.775657594203949,,0.003944,-1882969.929297586,1727573.9923948646,0.9002927570837682,
449,163885,1001.4,-1734059.9563832895,-1734576.3185451473,0.9119296404726629,37262.304904937744,1045953.1749267578,372623.0474662781,108215.0,72498.86215400696,134769.86730194092,1734059.9518489838,0.2423143045682656,0.00016190522838817407,0.0005752831168233809,0.07880515350322974,0.6879079341888428,,0.003872,-1882969.929297586,1727573.9923948646,0.9002927570837682,
450,164250,1003.8,-1682765.0791405374,-1733943.4491634048,0.8867548612081747,29496.734810829163,1160387.3887939453,294967.3468437195,76800.0,29377.2473692894,121233.0933265686,1682765.0763335228,0.2423143045682656,0.00016190522838817407,0.0005752831168233809,0.07880515350322974,0.6879079341888428,,0.003872,-1876928.652912132,1725295.181812346,0.9011894094786719,True
451,164615,1005.3,-2068002.76260605,-1749159.8639010903,0.8800806544159424,55974.75293827057,1054179.3033447266,559747.5320129395,129490.0,99338.84430265427,225247.0814666748,2068002.761126995,0.2423143045682656,0.00016190522838817407,0.0005752831168233809,0.07880515350322974,0.6879079341888428,,0.003872,-1876928.652912132,1725295.181812346,0.9011894094786719,
452,164980,1012.2,-2108489.2009443482,-1767400.2482722788,0.8768125400858657,59067.15515422821,1031170.677734375,590671.5509796143,129135.0,117465.70126831532,240046.26342391968,2108489.1934062243,0.2182588149842463,0.00024000738061371712,0.0007235878392269736,0.07603951935705386,0.7316372394561768,,0.003764,-1876928.652912132,1725295.181812346,0.9011894094786719,
453,165345,1013.2,-1691903.1190231391,-1766531.240108665,0.9150505694101498,35684.79225730896,1054549.0158691406,356847.92628479004,114445.0,64973.85135191679,101087.32116699219,1691903.1146728396,0.2182588149842463,0.00024000738061371712,0.0007235878392269736,0.07603951935705386,0.7316372394561768,,0.003764,-1876928.652912132,1725295.181812346,0.9011894094786719,
454,165710,1014.1,-1683829.469146698,-1764914.743351838,0.9111406910965506,37933.505815029144,1021266.9637451172,379335.0562438965,105380.0,60715.6667535305,117131.78633117676,1683829.473073721,0.2182588149842463,0.00024000738061371712,0.0007235878392269736,0.07603951935705386,0.7316372394561768,,0.003764,-1876928.652912132,1725295.181812346,0.9011894094786719,
455,166075,1019.9,-1743227.49533462,-1766555.4463901364,0.9095385710039408,38174.45165205002,1057842.2905273438,381744.51748657227,115805.0,74509.13556718826,113326.55393981934,1743227.4975209236,0.23474919854810364,0.0002475397496278961,0.0008807265974035928,0.06116353681212977,0.7155114412307739,,0.0036559999999999995,-1876928.652912132,1725295.181812346,0.9011894094786719,
456,166440,1020.7,-1714507.8077082,-1762598.3873555239,0.9133295351270707,36536.1078081131,1046750.1661376953,365361.07862091064,113175.0,69414.39551389217,119807.15955352783,1714507.799826026,0.23474919854810364,0.0002475397496278961,0.0008807265974035928,0.06116353681212977,0.7155114412307739,,0.0036559999999999995,-1876928.652912132,1725295.181812346,0.9011894094786719,
