episode,global_step,elapsed_s,reward_raw,reward_smooth,fill_rate,stockout,cost_holding,cost_stockout,cost_ordering,cost_overflow,cost_service_penalty,cost_total,entropy,approx_kl,clip_frac,value_loss,explained_variance,lr_scale,ent_coef,eval_reward,eval_fill
743,271195,710.0,-1345580.0156012122,-1197325.4761110551,0.8413371593984839,76551.71947288513,804249.6904296875,51010.986894607544,126665.0,16405.62983083725,347248.7087249756,1345580.0158801079,0.163884736597538,0.0004624342542037515,0.0028014601373701894,0.009272316409471003,0.9768086671829224,,0.006680000000000001,-1293250.8333071484,0.8398398037642649
744,271560,711.4,-1151200.6677052188,-1196279.4133702656,0.8589524100904595,57281.82174682617,783591.63671875,41712.47031021118,118070.0,3350.720541357994,204475.83338928223,1151200.6609596014,0.182553914816756,0.0003240131552861146,0.0019405431935171549,0.011583755540318395,0.9711785912513733,,0.006626000000000001,-1293250.8333071484,0.8398398037642649
745,271925,712.1,-1216706.0066839538,-1190393.769810739,0.9102729573641738,51376.388484954834,855867.8041992188,34110.39611721039,89715.0,1286.8594026565552,235725.94133758545,1216706.0010566711,0.182553914816756,0.0003240131552861146,0.0019405431935171549,0.011583755540318395,0.9711785912513733,,0.006626000000000001,-1293250.8333071484,0.8398398037642649
746,272290,712.7,-1159052.8049414721,-1191220.484775452,0.8939650117534481,59711.444615364075,764697.2580566406,39132.93996334076,102890.0,1689.461748123169,250643.14002799988,1159052.7997961044,0.182553914816756,0.0003240131552861146,0.0019405431935171549,0.011583755540318395,0.9711785912513733,,0.006626000000000001,-1293250.8333071484,0.8398398037642649
747,272655,714.1,-1347222.2598146293,-1199850.2121068693,0.842761305423632,76461.29271697998,778360.6202392578,51429.22978591919,126725.0,20098.14422607422,370609.26136016846,1347222.2556114197,0.1578052892888847,0.0003419021762678504,0.002718473737140333,0.009864530660898277,0.9759938716888428,,0.006572000000000001,-1293250.8333071484,0.8398398037642649
748,273020,714.8,-1175265.5013646097,-1193598.3737974647,0.9011750882619047,57954.61573982239,784144.5428466797,37777.070358753204,98445.0,2533.924118041992,252364.98066711426,1175265.5179905891,0.1578052892888847,0.0003419021762678504,0.002718473737140333,0.009864530660898277,0.9759938716888428,,0.006572000000000001,-1293250.8333071484,0.8398398037642649
749,273385,715.5,-1175570.4855571308,-1194955.7994677084,0.8536460840538757,58787.22799015045,786322.6763916016,42576.35174560547,120430.0,5179.184057712555,221062.2773590088,1175570.4895539284,0.1578052892888847,0.0003419021762678504,0.002718473737140333,0.009864530660898277,0.9759938716888428,,0.006572000000000001,-1293250.8333071484,0.8398398037642649
750,273750,718.0,-1147856.0040182592,-1192890.9893471317,0.8676219451917361,54880.587938308716,785802.0327148438,40360.47220134735,115870.0,3506.3031246066093,202317.19372558594,1147856.0017663836,0.17663799363531565,0.00039656462314795996,0.0034704375700943943,0.010926063540146538,0.9724855422973633,,0.006518,-1305689.308306724,0.8395671757116709
751,274115,718.7,-1592983.0800706304,-1214508.7904325384,0.9240267876076371,41100.45230388641,1199329.8549804688,28874.261095523834,76430.0,3715.9234649837017,284633.037689209,1592983.0772301853,0.17663799363531565,0.00039656462314795996,0.0034704375700943943,0.010926063540146538,0.9724855422973633,,0.006518,-1305689.308306724,0.8395671757116709
752,274480,720.1,-1228383.357854031,-1217178.650811832,0.9193635963413813,46697.43775653839,897651.5369873047,31308.24726486206,84265.0,1091.234230041504,214067.3423690796,1228383.3608512878,0.13756778267653366,0.00032633458632565297,0.0026258502161669497,0.011602864772277443,0.9733323454856873,,0.006482000000000001,-1305689.308306724,0.8395671757116709
753,274845,720.8,-1148322.2950302814,-1211358.8063515846,0.8788832795130064,53247.56554222107,805364.1182861328,38459.11383342743,109035.0,4565.291577100754,190898.7649383545,1148322.2886350155,0.13756778267653366,0.00032633458632565297,0.0026258502161669497,0.011602864772277443,0.9733323454856873,,0.006482000000000001,-1305689.308306724,0.8395671757116709
754,275210,721.5,-1281408.8100629565,-1213769.790406359,0.9236598668033129,44446.277952194214,950213.9527587891,29927.287723064423,80675.0,1355.6849460601807,219236.8834991455,1281408.8089270592,0.13756778267653366,0.00032633458632565297,0.0026258502161669497,0.011602864772277443,0.9733323454856873,,0.006482000000000001,-1305689.308306724,0.8395671757116709
755,275575,722.9,-1170285.3483578078,-1214778.2824362428,0.8594808482143977,55918.7829580307,809208.7141113281,40882.44711112976,118325.0,3988.3594512939453,197880.83032226562,1170285.3509960175,0.1510508223191688,0.00037336506183668173,0.001964903718448783,0.009053667468067846,0.9787833094596863,,0.0064280000000000006,-1305689.308306724,0.8395671757116709
756,275940,723.5,-1148022.0627629734,-1213965.1021461757,0.8700198730377302,54662.3489112854,797260.6953125,40357.924934864044,113085.0,3491.249526977539,193827.1967010498,1148022.0664753914,0.1510508223191688,0.00037336506183668173,0.001964903718448783,0.009053667468067846,0.9787833094596863,,0.0064280000000000006,-1305689.308306724,0.8395671757116709
757,276305,724.2,-1312575.3222474046,-1221767.278590281,0.8455805171025943,76336.04877471924,788211.9940185547,51315.419613838196,125140.0,15877.56051492691,332030.3485984802,1312575.3227458,0.1510508223191688,0.00037336506183668173,0.001964903718448783,0.009053667468067846,0.9787833094596863,,0.0064280000000000006,-1305689.308306724,0.8395671757116709
758,276670,725.6,-1170500.7323916317,-1222310.8928712439,0.8848914655920578,55363.9033241272,791733.4836425781,38314.201045036316,106210.0,5526.513996064663,228716.53173971176,1170500.7304233909,0.17647316189188705,0.0003340587456094861,0.0013644569813837542,0.01077113094690599,0.9723047018051147,,0.006374,-1305689.308306724,0.8395671757116709
759,277035,726.3,-1135052.0759376995,-1220586.0524231354,0.8951094232193412,58154.61813926697,763547.2515869141,38176.04970741272,101520.0,1669.0387163162231,230139.7435684204,1135052.0835790634,0.17647316189188705,0.0003340587456094861,0.0013644569813837542,0.01077113094690599,0.9723047018051147,,0.006374,-1305689.308306724,0.8395671757116709
760,277400,727.0,-1176197.4078475498,-1219023.2372212238,0.9043209431922599,54298.35715484619,810913.6214599609,35866.38608837128,96095.0,2572.999434918165,230749.41033935547,1176197.4173226058,0.17647316189188705,0.0003340587456094861,0.0013644569813837542,0.01077113094690599,0.9723047018051147,,0.006374,-1305689.308306724,0.8395671757116709
761,277765,728.3,-1156355.3185897763,-1220169.484704796,0.9016224492086123,54814.84001350403,802642.2889404297,36326.834444999695,96385.0,1954.476863861084,219046.71667861938,1156355.3169279099,0.149297581691491,0.0003176513426679824,0.0020409299628992906,0.00821651567974569,0.9795012474060059,,0.00632,-1305689.308306724,0.8395671757116709
762,278130,729.0,-1164871.730784276,-1220170.5643811752,0.8667052753984111,53170.865661621094,814762.0252685547,39559.179898262024,114335.0,3535.279273942113,192680.2445526123,1164871.7289933711,0.149297581691491,0.0003176513426679824,0.0020409299628992906,0.00821651567974569,0.9795012474060059,,0.00632,-1305689.308306724,0.8395671757116709
763,278495,729.7,-1136332.9065085957,-1209708.2089265443,0.875247776834932,51836.837505340576,797728.1188964844,38614.98276042938,110690.0,3834.90323638916,185464.89867591858,1136332.9035692215,0.149297581691491,0.0003176513426679824,0.0020409299628992906,0.00821651567974569,0.9795012474060059,,0.00632,-1305689.308306724,0.8395671757116709
764,278860,731.0,-1257664.3487248048,-1215031.3929775236,0.9262851207223657,39170.09228134155,976013.513671875,27512.26670026779,76500.0,1363.163010597229,176275.40182113647,1257664.3452038765,0.16096204440844686,0.0003296959936338489,0.0023669861961695318,0.00953679846746749,0.9759380221366882,,0.006266000000000001,-1305689.308306724,0.8395671757116709
765,279225,731.7,-1163872.1564099505,-1212389.7004638233,0.8816807075722577,53034.64703941345,802530.4443359375,38088.70903158188,107630.0,5999.75171995163,209623.25191497803,1163872.157002449,0.16096204440844686,0.0003296959936338489,0.0023669861961695318,0.00953679846746749,0.9759380221366882,,0.006266000000000001,-1305689.308306724,0.8395671757116709
766,279590,733.0,-1135956.017701931,-1211234.8611018464,0.8742205113580782,52023.12742328644,797087.9932861328,38695.57039260864,110920.0,2455.697597503662,186796.75346374512,1135956.0147399902,0.14672467681138138,0.0002932427675994787,0.002303541757435979,0.007945578802671088,0.9812279343605042,,0.00623,-1305689.308306724,0.8395671757116709
767,279955,733.7,-1114581.4378994515,-1199602.8200060877,0.8818575220565273,54776.31546497345,780674.3751220703,38848.28598403931,106810.0,2638.9596276283264,185609.81953811646,1114581.4402718544,0.14672467681138138,0.0002932427675994787,0.002303541757435979,0.007945578802671088,0.9812279343605042,,0.00623,-1305689.308306724,0.8395671757116709
768,280320,734.3,-1173876.5449305929,-1199533.3721843867,0.8777453696891053,54108.89754104614,801826.4711914062,38922.78078651428,108950.0,6840.202937722206,217337.08737182617,1173876.542287469,0.14672467681138138,0.0002932427675994787,0.002303541757435979,0.007945578802671088,0.9812279343605042,,0.00623,-1305689.308306724,0.8395671757116709
769,280685,735.6,-1121337.3143695025,-1196821.7136250052,0.8777926591977682,52506.39935874939,786229.5441894531,38551.85399436951,109375.0,3212.407349586487,183968.51607513428,1121337.3216085434,0.16250431753302874,0.0003227602616166941,0.002302203265188789,0.00921717741967816,0.9770302176475525,,0.006176,-1305689.308306724,0.8395671757116709
770,281050,736.3,-1155595.204148042,-1197208.6736314946,0.8615515365992507,56008.3660697937,790461.1573486328,41357.387435913086,116145.0,4921.72062587738,202709.94535827637,1155595.2107686996,0.16250431753302874,0.0003227602616166941,0.002302203265188789,0.00921717741967816,0.9770302176475525,,0.006176,-1305689.308306724,0.8395671757116709
771,281415,736.9,-1128850.5901708389,-1174002.049136505,0.8779599888683999,54096.15216255188,780634.9918212891,39277.01197910309,109665.0,2718.041763305664,196555.54526901245,1128850.5908327103,0.16250431753302874,0.0003227602616166941,0.002302203265188789,0.00921717741967816,0.9770302176475525,,0.006176,-1305689.308306724,0.8395671757116709
772,281780,738.3,-1164593.7633970247,-1170812.5694136545,0.8668733245705905,55980.091651916504,790293.5201416016,41177.97579574585,113305.0,2936.2471528053284,216881.0228881836,1164593.7659783363,0.16415994790823837,0.00029818533039360773,0.0019697222834158886,0.00931507540180495,0.9765768051147461,,0.006122,-1305689.308306724,0.8395671757116709
773,282145,738.9,-1115388.6987493602,-1169165.8895996085,0.8795691137444483,54951.580224990845,764329.1870117188,39390.12508940697,108845.0,1894.0167350769043,200930.37377166748,1115388.70260787,0.16415994790823837,0.00029818533039360773,0.0019697222834158886,0.00931507540180495,0.9765768051147461,,0.006122,-1305689.308306724,0.8395671757116709
774,282510,739.6,-1169943.5033216188,-1163592.6242625413,0.8830321893300096,56580.2845287323,764612.0524902344,39492.86194419861,106565.0,1466.5379095077515,257807.0552253723,1169943.507569313,0.16415994790823837,0.00029818533039360773,0.0019697222834158886,0.00931507540180495,0.9765768051147461,,0.006122,-1305689.308306724,0.8395671757116709
775,282875,742.0,-1221596.4145633318,-1166158.1775728178,0.9090285604947234,52197.434549331665,853575.8621826172,34526.92471265793,89260.0,2474.3896853923798,241759.2317352295,1221596.408315897,0.15531941405252406,0.0003265800797204352,0.001870138608960827,0.008689095008824217,0.9791066646575928,,0.0060680000000000005,-1302469.4482969013,0.838979501675253
776,283240,742.7,-1300484.0945353801,-1173781.279161438,0.8431596517562866,76566.92961883545,771865.6239013672,51576.280888557434,125570.0,11677.834421873093,339794.35148620605,1300484.0906980038,0.15531941405252406,0.0003265800797204352,0.001870138608960827,0.008689095008824217,0.9791066646575928,,0.0060680000000000005,-1302469.4482969013,0.838979501675253
777,283605,743.3,-1167594.9199643885,-1166532.2590472873,0.8674726398023841,55810.533016204834,791402.6339111328,41110.715982437134,113070.0,4008.7466049194336,218002.8270263672,1167594.9235248566,0.15531941405252406,0.0003265800797204352,0.001870138608960827,0.008689095008824217,0.9791066646575928,,0.0060680000000000005,-1302469.4482969013,0.838979501675253
778,283970,744.7,-1304396.8082672306,-1173227.0628410676,0.8467256875887309,77559.60824775696,774901.1195068359,52113.20380973816,124985.0,13494.004744529724,338903.47428131104,1304396.8023424149,0.16737378643531547,0.0003820875894904786,0.0028689200499732244,0.010662182626363478,0.9729435443878174,,0.006014,-1302469.4482969013,0.838979501675253
779,284335,745.3,-1141075.8815113946,-1173528.2531197523,0.85309696703741,57908.91276931763,764428.7824707031,42153.134395599365,120295.0,2440.826057910919,211758.13842773438,1141075.8813519478,0.16737378643531547,0.0003820875894904786,0.0028689200499732244,0.010662182626363478,0.9729435443878174,,0.006014,-1302469.4482969013,0.838979501675253
780,284700,746.6,-1211082.8238031631,-1175272.523917533,0.9109108967323826,52443.64009284973,846467.3583984375,34686.32699966431,90505.0,2051.411247253418,237372.72578430176,1211082.822429657,0.16332949286228732,0.0002805469635189327,0.0019333153491300579,0.010342499523080494,0.9738695025444031,,0.005978,-1302469.4482969013,0.838979501675253
781,285065,747.3,-1217332.1646792386,-1178321.3662220058,0.9156140258867447,46658.85270500183,896714.2430419922,31612.336980819702,85205.0,1204.857195854187,202595.72608947754,1217332.1633081436,0.16332949286228732,0.0002805469635189327,0.0019333153491300579,0.010342499523080494,0.9738695025444031,,0.005978,-1302469.4482969013,0.838979501675253
782,285430,747.9,-1307656.741921873,-1185460.6167788855,0.8431988760216595,78286.69425582886,761001.7854003906,52397.98480129242,126035.0,12977.35669517517,355244.6183013916,1307656.7451982498,0.16332949286228732,0.0002805469635189327,0.0019333153491300579,0.010342499523080494,0.9738695025444031,,0.005978,-1302469.4482969013,0.838979501675253
783,285795,749.2,-1136084.874410489,-1185448.2151739802,0.8585051294875472,57186.279724121094,773922.6834716797,41702.56097793579,118850.0,2737.8835713863373,198871.7469177246,1136084.8749387264,0.15829239432748995,0.00030284911865333255,0.001903065466027137,0.010237270439239709,0.9751743078231812,,0.005924,-1302469.4482969013,0.838979501675253
784,286160,749.9,-1132642.522580664,-1179197.1238667732,0.856212145008453,58502.91830062866,759680.576171875,42414.894735336304,120145.0,2562.332920074463,207839.73443984985,1132642.5382671356,0.15829239432748995,0.00030284911865333255,0.001903065466027137,0.010237270439239709,0.9751743078231812,,0.005924,-1302469.4482969013,0.838979501675253
785,286525,750.5,-1140988.1705819652,-1178052.924575374,0.8633563082512111,54466.913555145264,774589.1862792969,40658.2319355011,115550.0,2237.9793952703476,207952.7720336914,1140988.1696437597,0.15829239432748995,0.00030284911865333255,0.001903065466027137,0.010237270439239709,0.9751743078231812,,0.005924,-1302469.4482969013,0.838979501675253
786,286890,751.9,-1280115.7465621177,-1185260.9110183835,0.9228852992188441,43577.22591781616,941515.9798583984,29902.390300750732,79120.0,1383.1280136108398,228194.24731826782,1280115.7454910278,0.1655900833245955,0.000359286839643334,0.0019458971571446838,0.009998710299106804,0.9753121733665466,,0.00587,-1302469.4482969013,0.838979501675253
787,287255,752.5,-1251080.8840890513,-1192085.8833278636,0.9183969077998645,47321.52012825012,900360.7576904297,31843.188164711,83695.0,1613.4404373168945,233568.49392700195,1251080.8802194595,0.1655900833245955,0.000359286839643334,0.0019458971571446838,0.009998710299106804,0.9753121733665466,,0.00587,-1302469.4482969013,0.838979501675253
788,287620,753.2,-1294420.8102012025,-1198113.096591394,0.8438950522305214,76517.28828430176,778813.8383789062,51406.624400138855,127945.0,13472.769320487976,322782.5787124634,1294420.8108119965,0.1655900833245955,0.000359286839643334,0.0019458971571446838,0.009998710299106804,0.9753121733665466,,0.00587,-1302469.4482969013,0.838979501675253
789,287985,754.5,-1139998.9346596356,-1199046.1776059004,0.8637122412250466,58005.56232261658,761144.2127685547,42627.21490097046,115925.0,3124.0015182495117,217178.49825286865,1139998.9274406433,0.15535670165952883,0.0002082451052334172,0.0013475920055306663,0.010522546773580345,0.9749947786331177,,0.005816,-1302469.4482969013,0.838979501675253
790,288350,755.2,-1271889.566451177,-1204860.8957210574,0.9199712668379693,45714.30169868469,930566.0760498047,30909.316304206848,80505.0,1159.8458709716797,228749.32594299316,1271889.5641679764,0.15535670165952883,0.0002082451052334172,0.0013475920055306663,0.010522546773580345,0.9749947786331177,,0.005816,-1302469.4482969013,0.838979501675253
791,288715,755.9,-1163340.5376804394,-1206585.393096537,0.8963245569843136,62296.34755039215,746124.8212890625,40317.47000217438,100110.0,1520.0084381103516,275268.2345123291,1163340.5342416763,0.15535670165952883,0.0002082451052334172,0.0013475920055306663,0.010522546773580345,0.9749947786331177,,0.005816,-1302469.4482969013,0.838979501675253
792,289080,757.2,-1184232.9050538163,-1207567.3501793768,0.8562600390551841,60189.1979598999,776817.9232177734,43427.5935382843,118970.0,3191.38138961792,241826.00955963135,1184232.907705307,0.14639751632746897,0.0001965392626324932,0.0009848611409420539,0.009602346592337677,0.9779811501502991,,0.005762,-1302469.4482969013,0.838979501675253
793,289445,757.9,-1119256.3178586175,-1207760.7311348398,0.8869372684661656,59034.62783050537,745291.0297851562,39788.91954803467,106360.0,457.83225202560425,227358.52701568604,1119256.3086009026,0.14639751632746897,0.0001965392626324932,0.0009848611409420539,0.009602346592337677,0.9779811501502991,,0.005762,-1302469.4482969013,0.838979501675253
794,289810,759.2,-1132303.3453413534,-1205878.7232358265,0.8918997277952221,61345.15491104126,728985.6552734375,40202.59898233414,103540.0,2082.090337395668,257493.00081253052,1132303.3454056978,0.16430814877936714,0.0002945036779860139,0.0018602337773987337,0.009262874085260065,0.9767459034919739,,0.005726,-1302469.4482969013,0.838979501675253
795,290175,759.9,-1157948.901575669,-1202696.3475864434,0.8583824574130855,59836.558780670166,767184.8798828125,43268.8299369812,118540.0,2891.8909311294556,226063.2992553711,1157948.9000062943,0.16430814877936714,0.0002945036779860139,0.0018602337773987337,0.009262874085260065,0.9767459034919739,,0.005726,-1302469.4482969013,0.838979501675253
796,290540,760.5,-1171433.3322870224,-1196243.8094740254,0.8745093151314618,57755.12816810608,765130.8853759766,40925.37853050232,111450.0,1258.2574844360352,252668.79751968384,1171433.3189105988,0.16430814877936714,0.0002945036779860139,0.0018602337773987337,0.009262874085260065,0.9767459034919739,,0.005726,-1302469.4482969013,0.838979501675253
797,290905,761.8,-1161002.1636840496,-1195914.1716600086,0.8716413693885281,58512.97564315796,766280.8121337891,42100.21519756317,112695.0,2514.6382464170456,237411.4974937439,1161002.1630715132,0.17306639744262947,0.0003227068386638022,0.0020652904855332486,0.010261640418320894,0.9749180674552917,,0.005672,-1302469.4482969013,0.838979501675253
798,291270,762.5,-1246761.6262949896,-1193032.4125613964,0.9133240157610749,51153.316762924194,870656.9956054688,33957.5854010582,87250.0,1090.4101428985596,253806.62718200684,1246761.6183314323,0.17306639744262947,0.0003227068386638022,0.0020652904855332486,0.010261640418320894,0.9749180674552917,,0.005672,-1302469.4482969013,0.838979501675253
799,291635,763.2,-1205227.4514514867,-1196239.9910584008,0.9035441592948078,57983.51191329956,791071.6947021484,37961.3389415741,96215.0,2048.868570327759,277930.5422515869,1205227.4444656372,0.17306639744262947,0.0003227068386638022,0.0020652904855332486,0.010261640418320894,0.9749180674552917,,0.005672,-1302469.4482969013,0.838979501675253
800,292000,765.6,-1276679.4198228468,-1199519.8208593852,0.9216479187142359,45444.248416900635,936592.158203125,30632.53106880188,80775.0,1386.3163566589355,227293.41369628906,1276679.4193248749,0.13740288309360804,0.0002870130496088869,0.0019207335426472127,0.00856557331587139,0.9811152815818787,,0.005618,-1279549.6209387314,0.8381884125814045
801,292365,766.2,-1139994.4975613186,-1195652.9375034892,0.8536115563079102,58957.22972869873,757851.2111816406,42676.47912597656,121230.0,1747.5314102172852,216489.27501678467,1139994.4967346191,0.13740288309360804,0.0002870130496088869,0.0019207335426472127,0.00856557331587139,0.9811152815818787,,0.005618,-1279549.6209387314,0.8381884125814045
802,292730,766.9,-1183538.76119478,-1189447.0384671346,0.8507741702746039,66603.62069511414,762513.1832275391,46757.03937911987,121600.0,2869.6643266677856,249798.86486816406,1183538.7518014908,0.13740288309360804,0.0002870130496088869,0.0019207335426472127,0.00856557331587139,0.9811152815818787,,0.005618,-1279549.6209387314,0.8381884125814045
803,293095,768.3,-1218928.6954816931,-1193589.2295206946,0.9075583353434523,53286.926208496094,844127.1115722656,35393.380558013916,90420.0,1386.2743797302246,247601.93231201172,1218928.6988220215,0.16369247005174034,0.00025054302554245193,0.0014637729588062747,0.009915893260193499,0.975109875202179,,0.0055639999999999995,-1279549.6209387314,0.8381884125814045
804,293460,768.9,-1212150.3302037742,-1197564.6199018504,0.9068491617294206,54766.64289665222,824847.5874023438,36258.95531249046,92030.0,2003.9795722961426,257009.81001663208,1212150.3323037624,0.16369247005174034,0.00025054302554245193,0.0014637729588062747,0.009915893260193499,0.975109875202179,,0.0055639999999999995,-1279549.6209387314,0.8381884125814045
805,293825,769.6,-1141526.629462896,-1197591.5428458967,0.8550673314969833,61336.62391376495,744652.4033203125,44081.62925720215,120730.0,1993.835629940033,230068.76132202148,1141526.6295294762,0.16369247005174034,0.00025054302554245193,0.0014637729588062747,0.009915893260193499,0.975109875202179,,0.0055639999999999995,-1279549.6209387314,0.8381884125814045
806,294190,770.9,-1214271.2930377312,-1194299.3201696775,0.848982093758779,73913.30869674683,749347.1101074219,50697.1500377655,123635.0,6992.277066707611,283599.74978637695,1214271.286998272,0.1583345565748842,0.00038839552905157787,0.002530817401221659,0.009278841586293359,0.9771856069564819,,0.005509999999999999,-1279549.6209387314,0.8381884125814045
807,294555,771.6,-1119896.5578749718,-1187740.1038589734,0.8748131415615343,56614.38208770752,755743.4764404297,40603.93525505066,110605.0,3829.2643880844116,209114.8869781494,1119896.5630617142,0.1583345565748842,0.00038839552905157787,0.002530817401221659,0.009278841586293359,0.9771856069564819,,0.005509999999999999,-1279549.6209387314,0.8381884125814045
808,294920,772.9,-1282301.9148460822,-1187134.1590912174,0.9231186172733569,42941.00665664673,954812.6975097656,29495.290804862976,78170.0,722.5883588790894,219101.34006118774,1282301.9167346954,0.1542877149032919,0.00034599231912579853,0.002236081844832944,0.009790445567647877,0.9770309329032898,,0.005474,-1279549.6209387314,0.8381884125814045
809,295285,773.5,-1162900.4352710233,-1188279.234121787,0.8572250266597695,59058.771099090576,771381.7960205078,42885.8042640686,118515.0,2395.6380710601807,227722.19268798828,1162900.4310436249,0.1542877149032919,0.00034599231912579853,0.002236081844832944,0.009790445567647877,0.9770309329032898,,0.005474,-1279549.6209387314,0.8381884125814045
810,295650,774.2,-1197363.0899493266,-1184552.9102966941,0.8495060585949519,70945.86466789246,756254.6573486328,48952.747787475586,121640.0,5290.768486022949,265224.91552352905,1197363.0891456604,0.1542877149032919,0.00034599231912579853,0.002236081844832944,0.009790445567647877,0.9770309329032898,,0.005474,-1279549.6209387314,0.8381884125814045
811,296015,775.6,-1186240.1999898432,-1185697.8934121644,0.9005828839458832,60199.04531955719,770288.8081054688,39189.07057142258,97665.0,1824.428588628769,277272.88902282715,1186240.1962883472,0.1659623704066402,0.0004138208844443924,0.003505238316153593,0.010870080919152028,0.9732189178466797,,0.0054199999999999995,-1279549.6209387314,0.8381884125814045
812,296380,776.2,-1130995.1440561546,-1183036.0053622813,0.8750210781619974,56835.91097450256,760388.416015625,40596.51201057434,111615.0,2216.3788746595383,216178.84115600586,1130995.1480568647,0.1659623704066402,0.0004138208844443924,0.003505238316153593,0.010870080919152028,0.9732189178466797,,0.0054199999999999995,-1279549.6209387314,0.8381884125814045
813,296745,776.9,-1203953.0612703105,-1187270.8425328662,0.9036839583148695,55948.4701499939,809212.6795654297,36970.52049922943,94020.0,1831.8998250961304,261917.9591217041,1203953.0590114594,0.1659623704066402,0.0004138208844443924,0.003505238316153593,0.010870080919152028,0.9732189178466797,,0.0054199999999999995,-1279549.6209387314,0.8381884125814045
814,297110,778.2,-1162488.033098211,-1188780.076920709,0.8813182721399281,56894.05574798584,755942.3563232422,39734.72234630585,108205.0,887.5322208404541,257718.42807006836,1162488.0389604568,0.15837889419574486,0.0003364167054506221,0.0023431610694196457,0.009455685932679396,0.9761112928390503,,0.005366000000000001,-1279549.6209387314,0.8381884125814045
815,297475,778.9,-1125548.2884897394,-1187160.0462664126,0.874098443821685,55593.68681716919,770826.8262939453,40560.173583984375,111345.0,2471.5055418014526,200344.77722930908,1125548.2826490402,0.15837889419574486,0.0003364167054506221,0.0023431610694196457,0.009455685932679396,0.9761112928390503,,0.005366000000000001,-1279549.6209387314,0.8381884125814045
816,297840,779.5,-1146653.8366985081,-1185921.0714869867,0.8880999926018388,60422.27378940582,741067.1063232422,40078.75818824768,104495.0,2735.633741378784,258277.3373413086,1146653.8355941772,0.15837889419574486,0.0003364167054506221,0.0023431610694196457,0.009455685932679396,0.9761112928390503,,0.005366000000000001,-1279549.6209387314,0.8381884125814045
817,298205,780.8,-1298160.632323227,-1192778.9949189457,0.923290793699761,42259.76760864258,968607.8551025391,29521.172688484192,77365.0,802.2609367370605,221864.34503173828,1298160.6337594986,0.1525616830116824,0.00017998306841610954,0.0007567824006975187,0.008569970242924205,0.9787397384643555,,0.005312000000000001,-1279549.6209387314,0.8381884125814045
818,298570,781.5,-1129898.6701077186,-1186935.8471095823,0.8745122274307355,55862.48059463501,761497.2192382812,40670.53186130524,111985.0,2232.940570831299,213512.98807525635,1129898.6797456741,0.1525616830116824,0.00017998306841610954,0.0007567824006975187,0.008569970242924205,0.9787397384643555,,0.005312000000000001,-1279549.6209387314,0.8381884125814045
819,298935,782.2,-1146105.5835143924,-1183979.7537127275,0.8817172243170542,59128.46441364288,751969.1665039062,40766.34230136871,107350.0,2800.305708885193,243219.76332235336,1146105.5778365135,0.1525616830116824,0.00017998306841610954,0.0007567824006975187,0.008569970242924205,0.9787397384643555,,0.005312000000000001,-1279549.6209387314,0.8381884125814045
820,299300,783.5,-1149751.7595826718,-1177633.3707007188,0.8707757451762892,56869.98407459259,771135.0606689453,41491.405970573425,112235.0,2765.910320043564,222124.38885498047,1149751.7658145428,0.15144124489865804,0.00032440899801593713,0.0021860223098069823,0.008550678514630386,0.979081928730011,,0.005258000000000001,-1279549.6209387314,0.8381884125814045
821,299665,784.1,-1304812.9264794132,-1185874.2921466236,0.922263757496664,41690.82721328735,982408.9041748047,29438.711400032043,76510.0,784.7211799621582,215670.58571624756,1304812.9224710464,0.15144124489865804,0.00032440899801593713,0.0021860223098069823,0.008550678514630386,0.979081928730011,,0.005258000000000001,-1279549.6209387314,0.8381884125814045
822,300030,784.8,-1137701.8883215,-1183582.4485029595,0.8641603811146462,56700.64789390564,766187.5649414062,41766.10896682739,115680.0,1908.248722538352,212159.97602844238,1137701.8986592144,0.15144124489865804,0.00032440899801593713,0.0021860223098069823,0.008550678514630386,0.979081928730011,,0.005258000000000001,-1279549.6209387314,0.8381884125814045
823,300395,786.1,-1136804.7315717004,-1179476.2503074598,0.8839090801265141,57954.699127197266,755251.7294921875,39787.15163230896,105675.0,2464.125440597534,233626.72918891907,1136804.735754013,0.14466914456141622,0.00026855470275079013,0.001635635109299696,0.009100419775533834,0.9790306091308594,,0.005204000000000001,-1279549.6209387314,0.8381884125814045
824,300760,786.8,-1246024.2302361738,-1181169.9453090797,0.8494589887253226,75060.6967830658,762216.3139648438,50943.450671195984,122180.0,11848.456007003784,298836.01207733154,1246024.232720375,0.14466914456141622,0.00026855470275079013,0.001635635109299696,0.009100419775533834,0.9790306091308594,,0.005204000000000001,-1279549.6209387314,0.8381884125814045
825,301125,789.2,-1173105.2185952805,-1182748.874765699,0.9010144813420021,58451.14760017395,776366.5,38270.788887023926,96645.0,1163.3317470550537,260659.5979156494,1173105.2185497284,0.1549129293937432,0.00021360615717544294,0.0010895310796944326,0.010359983842231725,0.9737882018089294,,0.005168000000000001,-1285028.6698341426,0.8377372308136666
826,301490,789.8,-1133650.4226447856,-1178717.8312460517,0.8565831715113497,58507.46231651306,757819.0758056641,42444.860297203064,118480.0,2319.6493549346924,212586.8348388672,1133650.420296669,0.1549129293937432,0.00021360615717544294,0.0010895310796944326,0.010359983842231725,0.9737882018089294,,0.005168000000000001,-1285028.6698341426,0.8377372308136666
