episode,global_step,elapsed_s,reward_raw,reward_smooth,fill_rate,stockout,cost_holding,cost_stockout,cost_ordering,cost_overflow,cost_service_penalty,cost_total,entropy,approx_kl,clip_frac,value_loss,explained_variance,lr_scale,ent_coef,eval_reward,eval_fill
4349,1587385,4174.7,-1078030.1411414787,-1161352.2630961204,0.8684773071171487,57960.2660446167,735918.21484375,42053.84105873108,113960.0,3423.677095413208,182674.40487670898,1078030.1378746033,0.11888002663066513,0.0002619746499380869,0.0018966407147481253,0.01071049165176718,0.9765610694885254,,0.004347199999999999,-1242622.3731167195,0.8403746186870418
4350,1587750,4176.5,-1220128.3238903785,-1162447.6998538305,0.8473678549675092,77062.01745605469,723468.9530029297,51653.65823364258,127320.0,12387.63581085205,305298.0751991272,1220128.3222465515,0.11888002663066513,0.0002619746499380869,0.0018966407147481253,0.01071049165176718,0.9765610694885254,,0.004347199999999999,-1254568.47999256,0.8422682868291254
4351,1588115,4177.1,-1214818.6035703558,-1169173.1118347063,0.8476952658940669,77314.71168518066,721957.8986816406,51637.33597755432,127335.0,14535.36054122448,299353.0097503662,1214818.6049507856,0.11888002663066513,0.0002619746499380869,0.0018966407147481253,0.01071049165176718,0.9765610694885254,,0.004347199999999999,-1254568.47999256,0.8422682868291254
4352,1588480,4178.5,-1079053.6533188731,-1161792.6330872136,0.8735712067721642,57835.74034881592,729639.5852050781,41542.77036857605,113170.0,2044.4458198547363,192656.85620117188,1079053.6575946808,0.14089994465834216,0.00025746482558468796,0.0017113936605471138,0.012904340107189981,0.9693834185600281,,0.004336400000000001,-1254568.47999256,0.8422682868291254
4353,1588845,4179.1,-1092850.4719556237,-1162339.3238343783,0.9013242861995958,57920.47303581238,736514.9649658203,37925.86611843109,99525.0,1757.247268691659,217127.39332199097,1092850.471674934,0.14089994465834216,0.00025746482558468796,0.0017113936605471138,0.012904340107189981,0.9693834185600281,,0.004336400000000001,-1254568.47999256,0.8422682868291254
4354,1589210,4179.8,-1208573.257496139,-1149402.4063681227,0.9214109535086645,43063.854148864746,910271.9392089844,29583.548692703247,82085.0,1258.867211341858,185373.91143798828,1208573.2665510178,0.14089994465834216,0.00025746482558468796,0.0017113936605471138,0.012904340107189981,0.9693834185600281,,0.004336400000000001,-1254568.47999256,0.8422682868291254
4355,1589575,4181.1,-1072366.2841869127,-1140897.24137595,0.8589955925941467,60033.936809539795,721048.4130859375,43091.11492347717,120325.0,3429.8745317459106,184471.8822479248,1072366.2847890854,0.1153561112127806,0.00022696776029892805,0.0014669853362169018,0.009375579361068575,0.9790836572647095,,0.004325600000000001,-1254568.47999256,0.8422682868291254
4356,1589940,4181.8,-1102999.9878879522,-1135574.2205212994,0.8833889688531014,58531.68150138855,709390.5246582031,40336.839941978455,108585.0,2112.8031072616577,242574.82413101196,1102999.9918384552,0.1153561112127806,0.00022696776029892805,0.0014669853362169018,0.009375579361068575,0.9790836572647095,,0.004325600000000001,-1254568.47999256,0.8422682868291254
4357,1590305,4183.2,-1073900.1747610217,-1128736.9488573703,0.8703576184298895,57816.58920145035,720420.0523681641,41704.43153858185,113730.0,2143.2088737487793,195902.48626708984,1073900.1790475845,0.13339549008952944,0.00024277023509823361,0.0014859919003930898,0.009405571219854449,0.977614164352417,,0.004318400000000001,-1254568.47999256,0.8422682868291254
4358,1590670,4183.9,-1157347.7581089276,-1131947.8210509508,0.9141517386044542,50268.20197105408,834351.9603271484,33473.48305606842,89435.0,1507.9611129760742,198579.35777282715,1157347.76226902,0.13339549008952944,0.00024277023509823361,0.0014859919003930898,0.009405571219854449,0.977614164352417,,0.004318400000000001,-1254568.47999256,0.8422682868291254
4359,1591035,4184.6,-1083586.6749458238,-1133165.6075070729,0.898983617024879,60367.5039396286,722071.1728515625,39062.02272415161,100505.0,1441.2361087799072,220507.2476196289,1083586.679304123,0.13339549008952944,0.00024277023509823361,0.0014859919003930898,0.009405571219854449,0.977614164352417,,0.004318400000000001,-1254568.47999256,0.8422682868291254
4360,1591400,4185.9,-1055682.006888484,-1130961.031610997,0.8953272448827143,62325.47064590454,688855.1040039062,40335.224294662476,103575.0,1849.7006587982178,221066.98712348938,1055682.0160808563,0.11834545904084255,0.00022612774342920411,0.0012488114267685695,0.008921228949666807,0.979078471660614,,0.0043076,-1254568.47999256,0.8422682868291254
4361,1591765,4186.6,-1080525.8140168192,-1123620.1010338238,0.8994540957555379,60413.81113910675,712918.8092041016,39019.40336894989,101410.0,2141.954917907715,225035.6509475708,1080525.81843853,0.11834545904084255,0.00022612774342920411,0.0012488114267685695,0.008921228949666807,0.979078471660614,,0.0043076,-1254568.47999256,0.8422682868291254
4362,1592130,4187.2,-1052764.779408292,-1117753.469249699,0.8539007649029771,60274.53710746765,699357.3276367188,43434.09840774536,121300.0,2163.3928124904633,186509.95930480957,1052764.7781617641,0.11834545904084255,0.00022612774342920411,0.0012488114267685695,0.008921228949666807,0.979078471660614,,0.0043076,-1254568.47999256,0.8422682868291254
4363,1592495,4188.6,-1089458.6672122525,-1119334.3943678632,0.8573170577010063,61172.02395248413,721740.2561035156,43841.096519470215,120400.0,3235.7017917633057,200241.61543273926,1089458.6698474884,0.13076594942494443,0.00031179308701355596,0.0018679970204462542,0.009947552247659155,0.9765270352363586,,0.004296800000000002,-1254568.47999256,0.8422682868291254
4364,1592860,4189.2,-1084606.9351583042,-1118705.7115642945,0.8733460645153098,58844.56225395203,718299.8399658203,42279.20248794556,113070.0,2774.0304374694824,208183.86169433594,1084606.9345855713,0.13076594942494443,0.00031179308701355596,0.0018679970204462542,0.009947552247659155,0.9765270352363586,,0.004296800000000002,-1254568.47999256,0.8422682868291254
4365,1593225,4189.9,-1034023.9928631807,-1116688.1796552478,0.8934459400503603,61326.40627670288,677917.6566162109,39975.8071308136,104775.0,1332.335264697671,210023.19277954102,1034023.9917912632,0.13076594942494443,0.00031179308701355596,0.0018679970204462542,0.009947552247659155,0.9765270352363586,,0.004296800000000002,-1254568.47999256,0.8422682868291254
4366,1593590,4191.2,-1250527.7312264862,-1117488.7232869505,0.922565401253635,41639.61456775665,942488.5921630859,29038.3681974411,79865.0,1896.4978218078613,197239.271484375,1250527.72966671,0.12903134005242273,0.00018783338653424595,0.0009230228918711777,0.010219271012925003,0.9770796298980713,,0.004286,-1254568.47999256,0.8422682868291254
4367,1593955,4191.9,-1200956.1183109672,-1122950.7655710643,0.8465035784734438,77325.81071472168,708939.8238525391,52216.11222267151,126145.0,14499.929891824722,299155.24630737305,1200956.1122744083,0.12903134005242273,0.00018783338653424595,0.0009230228918711777,0.010219271012925003,0.9770796298980713,,0.004286,-1254568.47999256,0.8422682868291254
4368,1594320,4192.6,-1086961.5119694883,-1115958.144415888,0.8702343218947111,59206.730118751526,720764.5529785156,42703.03308105469,114010.0,3507.6008139252663,205976.32511901855,1086961.5119925141,0.12903134005242273,0.00018783338653424595,0.0009230228918711777,0.010219271012925003,0.9770796298980713,,0.004286,-1254568.47999256,0.8422682868291254
4369,1594685,4193.9,-1159318.578592002,-1120022.5662884142,0.9114273882892033,50821.763690948486,826227.1256103516,33721.298639297485,90590.0,2284.2402181625366,206495.91691589355,1159318.5813837051,0.12755962882779145,0.00025514902848188187,0.0014193350829086022,0.011291134894188298,0.975361704826355,,0.0042752,-1254568.47999256,0.8422682868291254
4370,1595050,4194.6,-1201811.5696504167,-1119106.7285764161,0.8462032990912869,78135.83367347717,708210.8079833984,52484.64367866516,127615.0,12119.584753036499,301381.53730773926,1201811.5737228394,0.12755962882779145,0.00025514902848188187,0.0014193350829086022,0.011291134894188298,0.975361704826355,,0.0042752,-1254568.47999256,0.8422682868291254
4371,1595415,4195.9,-1073002.782701507,-1112015.9375329737,0.8653615562883142,60049.31687641144,715595.7895507812,43245.53268241882,117730.0,2083.3665599823,194348.09600830078,1073002.7848014832,0.1322988259949182,0.000281707580095252,0.001416658104924289,0.0113563384909771,0.9741891622543335,,0.004268000000000001,-1254568.47999256,0.8422682868291254
4372,1595780,4196.6,-1088294.5459090425,-1112477.9821624823,0.897460441393395,60625.376989364624,710999.1147460938,39231.94330596924,101155.0,1934.9261112213135,234973.5655822754,1088294.5497455597,0.1322988259949182,0.000281707580095252,0.001416658104924289,0.0113563384909771,0.9741891622543335,,0.004268000000000001,-1254568.47999256,0.8422682868291254
4373,1596145,4197.2,-1169022.2664585074,-1116286.5718876263,0.9134243620585089,49853.51536369324,852347.9412841797,33198.72291088104,88825.0,2811.533625602722,191839.07405853271,1169022.2718791962,0.1322988259949182,0.000281707580095252,0.001416658104924289,0.0113563384909771,0.9741891622543335,,0.004268000000000001,-1254568.47999256,0.8422682868291254
4374,1596510,4198.6,-1093123.3417311436,-1110514.0760993767,0.8542493908372644,61813.2444896698,713719.9655761719,43985.50481033325,121530.0,1595.1729469299316,212292.70113372803,1093123.344467163,0.12022284320310543,0.0002282609755064569,0.0013593707209158886,0.010105235882005409,0.976927638053894,,0.004257199999999999,-1254568.47999256,0.8422682868291254
4375,1596875,4200.3,-1089285.9689517426,-1111360.0603376182,0.8542374201016883,69139.83700752258,712720.0072021484,47695.54472732544,121620.0,2296.7858535051346,204953.62757873535,1089285.9653617144,0.12022284320310543,0.0002282609755064569,0.0013593707209158886,0.010105235882005409,0.976927638053894,,0.004257199999999999,-1241966.3766964297,0.8417645812034606
4376,1597240,4201.0,-1069301.3533099224,-1109675.1286087164,0.8686682336950955,58335.39604949951,721699.2426757812,42400.54669380188,115775.0,2576.7198028564453,186849.84462738037,1069301.35379982,0.12022284320310543,0.0002282609755064569,0.0013593707209158886,0.010105235882005409,0.976927638053894,,0.004257199999999999,-1241966.3766964297,0.8417645812034606
4377,1597605,4202.5,-1209540.60279636,-1116457.1500104836,0.9191041926815086,45375.6923866272,900392.068359375,30736.280438423157,82620.0,1535.6300346255302,194256.62404632568,1209540.6028787494,0.13065076423318764,0.00019481350711047477,0.0010938142490646754,0.011365866313051236,0.9754329323768616,,0.004246400000000001,-1241966.3766964297,0.8417645812034606
4378,1597970,4203.1,-1206990.829113365,-1118939.3035607054,0.8496264503426748,77418.75434684753,722095.6912841797,51911.801694869995,126180.0,10777.63206101954,296025.7018814087,1206990.826921478,0.13065076423318764,0.00019481350711047477,0.0010938142490646754,0.011365866313051236,0.9754329323768616,,0.004246400000000001,-1241966.3766964297,0.8417645812034606
4379,1598335,4203.8,-1072001.7989237392,-1118360.0597596013,0.8538101486963768,61645.36226272583,710631.6611328125,43965.69895172119,121045.0,2597.8599615097046,193761.5820236206,1072001.802069664,0.13065076423318764,0.00019481350711047477,0.0010938142490646754,0.011365866313051236,0.9754329323768616,,0.004246400000000001,-1241966.3766964297,0.8417645812034606
4380,1598700,4205.1,-1059811.5649419345,-1118566.5376622737,0.8582330143614991,60686.277029037476,709361.0804443359,43504.26614570618,120245.0,2590.113446712494,184111.10069274902,1059811.5607295036,0.13518714826357991,0.00019346912401823303,0.0009746886161768711,0.010863543867966846,0.9737412333488464,,0.0042356,-1241966.3766964297,0.8417645812034606
4381,1599065,4205.8,-1051414.690308867,-1117110.9814768762,0.8698564740076457,57652.82795333862,712002.2399902344,41826.13370323181,113605.0,2223.533529281616,181757.78395080566,1051414.6911735535,0.13518714826357991,0.00019346912401823303,0.0009746886161768711,0.010863543867966846,0.9737412333488464,,0.0042356,-1241966.3766964297,0.8417645812034606
4382,1599430,4206.4,-1122216.3519300167,-1120583.5601029624,0.8581996754424213,62000.73984146118,736423.5969238281,44057.46364212036,119710.0,4455.6676325798035,217569.6231689453,1122216.3513674736,0.13518714826357991,0.00019346912401823303,0.0009746886161768711,0.010863543867966846,0.9737412333488464,,0.0042356,-1241966.3766964297,0.8417645812034606
4383,1599795,4207.8,-1076362.2910877806,-1119928.7412967386,0.8723440379312594,58482.396881103516,717858.3293457031,42064.93442153931,112740.0,2392.8993515968323,201306.12184143066,1076362.28496027,0.1379559098889953,0.0001993216152952396,0.0011952718111723172,0.011449757583537385,0.972832977771759,,0.004224800000000001,-1241966.3766964297,0.8417645812034606
4384,1600160,4208.4,-1207261.733718628,-1126061.4812247548,0.9186368937361731,45255.85540294647,891712.6995849609,30875.726668596268,83175.0,839.8336715698242,200658.47206115723,1207261.7319862843,0.1379559098889953,0.0001993216152952396,0.0011952718111723172,0.011449757583537385,0.972832977771759,,0.004224800000000001,-1241966.3766964297,0.8417645812034606
4385,1600525,4209.7,-1086063.9393855422,-1128663.478550873,0.8524522533155467,67151.00710296631,707125.2092285156,46951.24801635742,121625.0,3473.7303721904755,206888.75086975098,1086063.9384868145,0.12384495668505367,0.00021742931805515821,0.0013069018995769224,0.01018243188675689,0.9773028492927551,,0.0042176,-1241966.3766964297,0.8417645812034606
4386,1600890,4210.4,-1060797.571817375,-1119176.9705804172,0.8722141120531788,58224.84480571747,711532.0563964844,41852.83085441589,112835.0,2647.632745742798,191930.0609741211,1060797.5809707642,0.12384495668505367,0.00021742931805515821,0.0013069018995769224,0.01018243188675689,0.9773028492927551,,0.0042176,-1241966.3766964297,0.8417645812034606
4387,1601255,4211.1,-1071967.7734307318,-1112727.5533364057,0.8820391343064504,59291.28342247009,709015.6760253906,40763.445813179016,108005.0,2345.463903427124,211838.17559814453,1071967.7613401413,0.12384495668505367,0.00021742931805515821,0.0013069018995769224,0.01018243188675689,0.9773028492927551,,0.0042176,-1241966.3766964297,0.8417645812034606
4388,1601620,4212.4,-1083474.1561267239,-1112553.1855442673,0.8665003438518472,60443.75891304016,715086.4829101562,43428.134283065796,115170.0,1945.132957458496,207844.404006958,1083474.1541576385,0.13065636746193232,0.00013848726585389444,0.0007487514593728855,0.009903699392452836,0.9755851030349731,,0.004206800000000001,-1241966.3766964297,0.8417645812034606
4389,1601985,4213.1,-1476364.3276905671,-1128405.4729991958,0.9227877213530344,39895.013659477234,1148123.671508789,28476.457262039185,78255.0,3455.998279570602,218053.19761657715,1476364.324666976,0.13065636746193232,0.00013848726585389444,0.0007487514593728855,0.009903699392452836,0.9755851030349731,,0.004206800000000001,-1241966.3766964297,0.8417645812034606
4390,1602350,4213.7,-1064085.7896302384,-1121519.1839981866,0.8879094406350018,61730.30659580231,689433.8081054688,40722.83215904236,104415.0,1471.1296005249023,228043.0262184143,1064085.7960834503,0.13065636746193232,0.00013848726585389444,0.0007487514593728855,0.009903699392452836,0.9755851030349731,,0.004206800000000001,-1241966.3766964297,0.8417645812034606
4391,1602715,4215.1,-1138314.179560098,-1124784.7538411163,0.8506873579874431,73515.22183227539,711463.2838134766,50176.80327415466,122505.0,5509.180914342403,248659.91255187988,1138314.1805538535,0.11861722220323588,0.00013100168507662602,0.0004850688737382083,0.013789465675424589,0.9708313345909119,,0.004196,-1241966.3766964297,0.8417645812034606
4392,1603080,4215.7,-1423585.8805704007,-1141549.3205741842,0.9252838505457526,39648.788043022156,1118775.5821533203,28136.70217514038,78530.0,2479.6506239175797,195663.93912506104,1423585.8740774393,0.11861722220323588,0.00013100168507662602,0.0004850688737382083,0.013789465675424589,0.9708313345909119,,0.004196,-1241966.3766964297,0.8417645812034606
4393,1603445,4216.4,-1107826.0598465935,-1138489.5102435886,0.9104954503986934,52696.32393836975,783883.3446044922,34785.96233558655,91700.0,670.7041807174683,196786.04487609863,1107826.0559968948,0.11861722220323588,0.00013100168507662602,0.0004850688737382083,0.013789465675424589,0.9708313345909119,,0.004196,-1241966.3766964297,0.8417645812034606
4394,1603810,4217.9,-1076500.578769424,-1137658.3720955024,0.8677031175730979,59992.10372543335,716259.4240722656,43104.282009124756,113440.0,2573.2046132087708,201123.66438293457,1076500.5750775337,0.11602604487224628,0.00021911100597399606,0.0013457181196970755,0.012765148924173493,0.9742321372032166,,0.0041852,-1241966.3766964297,0.8417645812034606
4395,1604175,4218.5,-1089597.5613371886,-1137673.9517147748,0.8721154890648306,60404.4678478241,716697.6650390625,43011.61032295227,111815.0,1383.1984272003174,216690.0982055664,1089597.5719947815,0.11602604487224628,0.00021911100597399606,0.0013457181196970755,0.012765148924173493,0.9742321372032166,,0.0041852,-1241966.3766964297,0.8417645812034606
4396,1604540,4219.2,-1334140.7729172735,-1150915.9226951424,0.9247203898756471,39393.88940048218,1057805.2044677734,28134.3003282547,78265.0,315.62545680999756,169620.67303466797,1334140.803287506,0.11602604487224628,0.00021911100597399606,0.0013457181196970755,0.012765148924173493,0.9742321372032166,,0.0041852,-1241966.3766964297,0.8417645812034606
4397,1604905,4220.5,-1237877.3833707415,-1152332.7617238616,0.8466914526403767,80000.46202659607,705782.2961425781,52732.39324378967,126965.0,14148.049458026886,338249.6430053711,1237877.3818497658,0.11890396681663237,0.00019894942359219146,0.001072130707478592,0.01048616437535537,0.9784741997718811,,0.0041744,-1241966.3766964297,0.8417645812034606
4398,1605270,4221.2,-1132519.631052623,-1148609.2018208245,0.9044400585840826,57312.91208267212,762712.1342773438,37475.315499305725,94990.0,1967.6550598144531,235374.52043151855,1132519.6252679825,0.11890396681663237,0.00019894942359219146,0.001072130707478592,0.01048616437535537,0.9784741997718811,,0.0041744,-1241966.3766964297,0.8417645812034606
4399,1605635,4222.5,-1081590.805613977,-1149088.6521553365,0.8702708721160889,59835.35266876221,714938.0942382812,42875.03900909424,112480.0,2999.25208735466,208298.41956329346,1081590.8048980236,0.13293079639735975,0.00021007971903791737,0.001380518866139219,0.011342927703241768,0.9741920828819275,,0.004167199999999999,-1241966.3766964297,0.8417645812034606
4400,1606000,4224.3,-1139744.150804867,-1153085.281448483,0.9086188786650358,53388.347542762756,803450.7836914062,35243.13370323181,90280.0,1795.4180994033813,208974.8172454834,1139744.1527395248,0.13293079639735975,0.00021007971903791737,0.001380518866139219,0.011342927703241768,0.9741920828819275,,0.004167199999999999,-1242673.4403902655,0.842197914074545
4401,1606365,4225.0,-1205787.2104032221,-1160803.9074532005,0.9202608938086523,45775.81756210327,892647.1774902344,30800.60735797882,82795.0,1254.8478088378906,198289.57765197754,1205787.2103090286,0.13293079639735975,0.00021007971903791737,0.001380518866139219,0.011342927703241768,0.9741920828819275,,0.004167199999999999,-1242673.4403902655,0.842197914074545
4402,1606730,4226.3,-1079509.3163955456,-1158668.555676477,0.8683467144835485,59733.31124687195,719476.6700439453,43006.622104644775,112640.0,2700.689065217972,201685.33512878418,1079509.3163425922,0.11410377674589031,0.00019500531370316535,0.0011264734111089063,0.008829627333110884,0.9815507531166077,,0.004156400000000001,-1242673.4403902655,0.842197914074545
4403,1607095,4227.0,-1171686.2227848384,-1163434.75226133,0.9157116827899463,49422.31304168701,844633.1440429688,32913.32547092438,87015.0,1498.86523103714,205625.8863143921,1171686.2210593224,0.11410377674589031,0.00019500531370316535,0.0011264734111089063,0.008829627333110884,0.9815507531166077,,0.004156400000000001,-1242673.4403902655,0.842197914074545
4404,1607460,4227.7,-1216255.9369260217,-1163884.4624217,0.8454639970439755,77504.83543014526,721921.2587890625,51685.05243110657,127815.0,12505.096981048584,302329.5316390991,1216255.9398403168,0.11410377674589031,0.00019500531370316535,0.0011264734111089063,0.008829627333110884,0.9815507531166077,,0.004156400000000001,-1242673.4403902655,0.842197914074545
4405,1607825,4229.0,-1086261.6195505718,-1163894.3464299513,0.8544682359042233,62361.67114830017,707883.6184082031,44312.13044548035,120690.0,2864.9577026367188,210510.91513061523,1086261.6216869354,0.12943183013090961,0.00022637155866265713,0.0013615123023459762,0.01154174511075804,0.9748497605323792,,0.004145599999999999,-1242673.4403902655,0.842197914074545
4406,1608190,4229.7,-1204750.7122714906,-1171092.0034526568,0.9202670283513527,43952.96179962158,905135.0880126953,30121.868723869324,82125.0,2886.1372570991516,184482.61936950684,1204750.7133631706,0.12943183013090961,0.00022637155866265713,0.0013615123023459762,0.01154174511075804,0.9748497605323792,,0.004145599999999999,-1242673.4403902655,0.842197914074545
4407,1608555,4230.4,-1064304.448995904,-1170708.8372309152,0.8914338621374679,64077.27222824097,682792.6854248047,41496.26394844055,103925.0,2596.622657775879,233493.87538146973,1064304.4474124908,0.12943183013090961,0.00022637155866265713,0.0013615123023459762,0.01154174511075804,0.9748497605323792,,0.004145599999999999,-1242673.4403902655,0.842197914074545
4408,1608920,4231.7,-1130032.083659648,-1173036.7336075618,0.8811082748517598,61195.36298942566,716918.0239257812,41732.83959388733,107885.0,3280.201563000679,260216.01705360413,1130032.0821362734,0.12171360722890026,0.00015778988544250177,0.0006748667950121575,0.00930817569851091,0.9796528220176697,,0.004134800000000001,-1242673.4403902655,0.842197914074545
4409,1609285,4232.4,-1156827.681627209,-1157059.9013043938,0.8509475464690222,77025.76132965088,709686.3850097656,51683.27695655823,123075.0,8734.273005247116,263648.74478149414,1156827.679753065,0.12171360722890026,0.00015778988544250177,0.0006748667950121575,0.00930817569851091,0.9796528220176697,,0.004134800000000001,-1242673.4403902655,0.842197914074545
4410,1609650,4233.1,-1259469.7136995187,-1166829.097507858,0.8456855858841987,79447.41913414001,718934.6243896484,52685.47729110718,127815.0,13409.575433850288,346625.03775787354,1259469.7148724794,0.12171360722890026,0.00015778988544250177,0.0006748667950121575,0.00930817569851091,0.9796528220176697,,0.004134800000000001,-1242673.4403902655,0.842197914074545
4411,1610015,4234.5,-1074306.00461597,-1163628.6887606515,0.8560190724999938,61730.30625343323,708194.603515625,43915.95473098755,120110.0,2019.124358177185,200066.31636047363,1074305.9989652634,0.14068544244295672,0.0002708739804419517,0.0011966103016962542,0.012862698285301266,0.9706635475158691,,0.004124,-1242673.4403902655,0.842197914074545
4412,1610380,4235.1,-1212930.589316788,-1153095.9241979711,0.8468446929160863,77129.24835777283,723314.7609863281,51506.67882537842,127440.0,12797.110383987427,297872.0387649536,1212930.5889606476,0.14068544244295672,0.0002708739804419517,0.0011966103016962542,0.012862698285301266,0.9706635475158691,,0.004124,-1242673.4403902655,0.842197914074545
4413,1610745,4235.8,-1076517.1201611655,-1151530.4772136994,0.8568858058485266,61427.38668823242,709136.5677490234,43729.995975494385,119345.0,3441.9758429527283,200863.5772705078,1076517.1168379784,0.14068544244295672,0.0002708739804419517,0.0011966103016962542,0.012862698285301266,0.9706635475158691,,0.004124,-1242673.4403902655,0.842197914074545
4414,1611110,4237.2,-1089572.4749371773,-1152184.0720220872,0.8688633228001529,58889.3418636322,725184.1649169922,42349.92377471924,114150.0,3549.448914051056,204338.9370880127,1089572.4746937752,0.14252812160473122,0.00026257612276630855,0.0014795671472950887,0.012252217857167125,0.9708437919616699,,0.004113199999999999,-1242673.4403902655,0.842197914074545
4415,1611475,4237.9,-1110259.309735965,-1153217.159442026,0.8868484459511221,60897.94711685181,707708.6149902344,40742.71319484711,105675.0,4155.005287647247,251977.9854183197,1110259.3188910484,0.14252812160473122,0.00026257612276630855,0.0014795671472950887,0.012252217857167125,0.9708437919616699,,0.004113199999999999,-1242673.4403902655,0.842197914074545
4416,1611840,4239.2,-1225398.9260941353,-1147780.067100869,0.9242466364821342,41310.95517921448,935661.3502197266,28655.010252952576,79695.0,1263.0685653686523,180124.49668884277,1225398.9257268906,0.12035988584945076,0.00017212240034400326,0.0008692155824974179,0.009923800115326517,0.9775393605232239,,0.004106,-1242673.4403902655,0.842197914074545
4417,1612205,4239.8,-1081861.3006616142,-1139979.2629654128,0.8772597649326063,58643.99450778961,718085.3883056641,41111.484453201294,110645.0,3303.370532989502,208716.05744934082,1081861.3007411957,0.12035988584945076,0.00017212240034400326,0.0008692155824974179,0.009923800115326517,0.9775393605232239,,0.004106,-1242673.4403902655,0.842197914074545
4418,1612570,4240.5,-1220288.7497979167,-1144367.7189026773,0.8469969605746335,78484.93627738953,717471.3737792969,52310.69683647156,126935.0,16009.685662269592,307561.98822021484,1220288.7444982529,0.12035988584945076,0.00017212240034400326,0.0008692155824974179,0.009923800115326517,0.9775393605232239,,0.004106,-1242673.4403902655,0.842197914074545
4419,1612935,4241.9,-1080430.9692790653,-1144309.727085932,0.8753014053383918,58752.580379486084,725487.4340820312,42109.54932022095,112375.0,3781.6167335510254,196677.3716430664,1080430.9717788696,0.13511154271270098,0.000271597231307839,0.001448781867829415,0.011589637467343556,0.9732250571250916,,0.004095199999999999,-1242673.4403902655,0.842197914074545
4420,1613300,4242.6,-1165182.6132002443,-1145581.6502057007,0.8522768908984041,75859.03600692749,723101.7548828125,50957.47594356537,123155.0,10445.65919405967,257522.72631072998,1165182.6163311675,0.13511154271270098,0.000271597231307839,0.001448781867829415,0.011589637467343556,0.9732250571250916,,0.004095199999999999,-1242673.4403902655,0.842197914074545
4421,1613665,4243.2,-1073405.1664565485,-1138962.548008367,0.8987786235874646,60434.544593811035,719883.03125,39050.40039539337,99555.0,2249.1630840301514,212667.57133865356,1073405.166068077,0.13511154271270098,0.000271597231307839,0.001448781867829415,0.011589637467343556,0.9732250571250916,,0.004095199999999999,-1242673.4403902655,0.842197914074545
4422,1614030,4244.5,-1078114.1226393317,-1138892.788320556,0.857127940818055,64148.938915252686,721609.1667480469,44926.54912853241,120840.0,3323.98512840271,187414.4199104309,1078114.120915413,0.12711548824843608,0.00021009333125364624,0.0010357237705121453,0.01081755656847044,0.9750561714172363,,0.0040844,-1242673.4403902655,0.842197914074545
4423,1614395,4245.2,-1219020.5956346723,-1141259.5069630477,0.9253023820380643,40259.35514640808,935336.2526855469,27971.305870056152,79895.0,2862.7850818634033,172955.26300430298,1219020.6066417694,0.12711548824843608,0.00021009333125364624,0.0010357237705121453,0.01081755656847044,0.9750561714172363,,0.0040844,-1242673.4403902655,0.842197914074545
4424,1614760,4245.9,-1039589.5530235709,-1132426.1877679254,0.8835942180189368,58812.3773021698,707754.4445800781,40466.86070251465,108210.0,2230.8259172439575,180927.4253692627,1039589.5565690994,0.12711548824843608,0.00021009333125364624,0.0010357237705121453,0.01081755656847044,0.9750561714172363,,0.0040844,-1242673.4403902655,0.842197914074545
4425,1615125,4248.4,-1082932.8223563754,-1132259.7479082155,0.8562142997571867,60427.10218811035,724997.4904785156,43119.358083724976,121075.0,4482.787185668945,189258.18301391602,1082932.8187618256,0.12170429988519142,0.00025551234016587073,0.001567639808758701,0.01083518705624891,0.976769208908081,,0.0040736,-1250261.0054283864,0.8433301228366485
4426,1615490,4249.1,-1078762.2222061327,-1125960.3234049478,0.8662212571052655,58892.03064537048,728622.220703125,42527.822885513306,116060.0,4052.9485144615173,187499.2342224121,1078762.226325512,0.12170429988519142,0.00025551234016587073,0.001567639808758701,0.01083518705624891,0.976769208908081,,0.0040736,-1250261.0054283864,0.8433301228366485
4427,1615855,4249.8,-1170206.4240876115,-1131255.422159533,0.9150179348579824,47433.56034946442,860574.7513427734,31950.725442886353,87450.0,1933.6847877502441,188297.26413726807,1170206.425710678,0.12170429988519142,0.00025551234016587073,0.001567639808758701,0.01083518705624891,0.976769208908081,,0.0040736,-1250261.0054283864,0.8433301228366485
4428,1616220,4251.2,-1075248.7762423027,-1128516.256788666,0.8732235229178651,56267.93039703369,730343.3671875,40702.73051452637,113700.0,3004.895179256797,187497.78631591797,1075248.7791972011,0.12711124484868427,0.00018921079007620727,0.0014241536501733783,0.011316736277781035,0.9752653241157532,,0.004062800000000001,-1250261.0054283864,0.8433301228366485
4429,1616585,4251.8,-1072582.2835235074,-1124303.9868834806,0.8746350492516609,56251.70815658569,728454.2785644531,40736.52737426758,113280.0,3496.3007452487946,186615.17860412598,1072582.2852880955,0.12711124484868427,0.00018921079007620727,0.0014241536501733783,0.011316736277781035,0.9752653241157532,,0.004062800000000001,-1250261.0054283864,0.8433301228366485
4430,1616950,4253.2,-1061110.0787073192,-1114386.0051338708,0.8914943949816978,59471.23814249039,706509.9151611328,39311.806111335754,105135.0,1505.8095054626465,208647.5400466919,1061110.070824623,0.1317306876574692,0.0002535349222901124,0.0015646951291465054,0.009849683442888292,0.9762330651283264,,0.0040555999999999995,-1250261.0054283864,0.8433301228366485
